config,condition,scan_id,pa_x,pa_y,pa_z,focus_x,focus_y,focus_z,beam_sum,beam_mean,beam_max,beam_db,beam_percent
2D8x8,B_PA2_to_C2,22,-89.80462601702506,147.71619055711744,-82.38820952039464,-98.99,177.57,-51.8,48.82187947289884,0.7628418667640444,1.168487855004656,-3.7821014599631675,64.6986065313884
2D8x8,B_PA2_to_C2,23,-88.80524149658001,147.88165129826228,-82.77589017906962,-97.81,178.22,-51.8,49.61181579080899,0.7751846217313905,1.1691900615797068,-3.6426888948116822,65.74542774288422
2D8x8,B_PA2_to_C2,24,-87.80414478986354,148.0456683441914,-83.15974727592672,-96.62,178.87,-51.8,50.41694612311835,0.7877647831737242,1.1698792565556864,-3.5028606273150342,66.81238401615684
2D8x8,B_PA2_to_C2,25,-86.8013441490417,148.20823110062227,-83.53975553399744,-95.43,179.51,-51.8,51.20857480560959,0.8001339813376498,1.1705278033019817,-3.3675375630173305,67.86144794406017
2D8x8,B_PA2_to_C2,26,-85.79684713155581,148.36932931117394,-83.91588687010773,-94.24,180.14,-51.8,51.98635404556457,0.8122867819619464,1.171138479437549,-3.236604141333948,68.89215863273948
2D8x8,B_PA2_to_C2,27,-84.79066219213736,148.52895259434032,-84.28811479164705,-93.04,180.76,-51.8,52.769663181964404,0.8245259872181938,1.17173220450591,-3.106704901174121,69.93019752340747
2D8x8,B_PA2_to_C2,28,-83.78279833852454,148.68709051038687,-84.65641348019483,-91.83,181.38,-51.8,53.566121357434156,0.8369706462099087,1.1723142202727617,-2.976587326649919,70.98566148075122
2D8x8,B_PA2_to_C2,29,-82.7732644843618,148.84373269838642,-85.0207559726652,-90.63,181.98,-51.8,54.320037094260485,0.8487505795978201,1.1728398220148066,-2.855190187723023,71.98474832749633
2D8x8,B_PA2_to_C2,30,-81.76207001190437,148.99886944655137,-85.38111544941161,-89.40999999999998,182.58,-51.8,55.10588813119088,0.8610295020498575,1.1733719814020818,-2.730431220126359,73.02615573703423
2D8x8,B_PA2_to_C2,31,-80.74922459345133,149.15248953395547,-85.73746566339398,-88.2,183.17,-51.8,55.85627287058781,0.8727542636029345,1.1738567466110896,-2.6129522825745175,74.02056331670043
