config,condition,scan_id,pa_x,pa_y,pa_z,focus_x,focus_y,focus_z,beam_sum,beam_mean,beam_max,beam_db,beam_percent,geometry_echo_percent,edm_echo_percent,edm_minus_geometry_db
1D16,A_PA1_to_C1,27,-100.994437870225,166.45540656397864,-75.14728615286857,-95.03,144.44,-51.8,4.94380053084414,0.30898753317775873,0.8462178914962649,-8.755528769180657,36.49417594580616,40.490829474885786,50.96587441845768,1.9984561235448708
1D16,A_PA1_to_C1,28,-99.97865204218024,167.45352101051787,-75.50811248064947,-93.86,145.21,-51.8,5.008478615565647,0.3130299134728529,0.8463944694334654,-8.642631088802382,36.97161701345001,40.62026363973638,51.27845446591308,2.0238437851735065
1D16,A_PA1_to_C1,29,-98.95724657977786,168.4466515454952,-75.86681827461119,-92.67,145.97,-51.8,5.078036997103163,0.31737731231894767,0.8465795717605323,-8.522830351547713,37.48508348494258,40.74473849102569,51.60260193714753,2.0520013137200053
1D16,A_PA1_to_C1,30,-97.93013914227564,169.4346716568485,-76.22335155664793,-91.48,146.72,-51.8,5.147856853603999,0.32174105335024994,0.8467529674363917,-8.404218325830003,38.00048011386308,40.86412869312978,51.92941917376087,2.081424435366267
1D16,A_PA1_to_C1,31,-96.89724697053715,170.41745089425962,-76.57765923268899,-90.28,147.46,-51.8,5.2204622849251,0.32627889280781874,0.846924834726401,-8.282568314159601,38.53643931543729,40.97831403023538,52.264704175757494,2.1130882063298113
1D16,A_PA1_to_C1,32,-95.85848647488528,171.3948547881875,-76.9296856030413,-89.08,148.19,-51.8,5.295614345947956,0.33097589662174726,0.8470940402845506,-8.158420565187953,39.09119724317872,41.08717952738712,52.60865030099495,2.1470166046466805
1D16,A_PA1_to_C1,33,-94.81326018775638,172.36626166812076,-77.2791700240405,-87.87,148.91,-51.8,5.375159214599693,0.3359474509124808,0.8472659513230432,-8.028920909935911,39.67838202420929,41.19061556625749,52.965782542420584,2.183942217990894
1D16,A_PA1_to_C1,34,-93.76170417127643,173.33171905220786,-77.62613400929244,-86.65,149.62,-51.8,5.455700160480275,0.34098126003001716,0.8474281974019402,-7.899737686638922,40.27291965400839,41.28851799552326,53.32993942357134,2.2228359145898864
1D16,A_PA1_to_C1,35,-92.7040723383632,174.29139429579996,-77.97065069942045,-85.43,150.32,-51.8,5.535529149453915,0.3459705718408697,0.8475767032776067,-7.773564724327665,40.86220175610858,41.380788235736965,53.69847790722789,2.263264334379666
1D16,A_PA1_to_C1,36,-91.64028159188727,175.24513757738708,-78.31266006500847,-84.20999999999998,151.01,-51.8,5.616131410908258,0.3510082131817661,0.8477170829853216,-7.648002340928079,41.45719200557206,41.46733337858815,54.07535547739529,2.305865495613938
1D16,A_PA1_to_C1,37,-90.57025047081125,176.19279682622724,-78.652099442385,-82.98,151.69,-51.8,5.700357903340369,0.35627236895877307,0.8478569670112626,-7.518705081545156,42.07893562466398,41.54806628045407,54.46738267403622,2.3517138163257902
